landmark_path,file_id,participant,phrase
IMG-250627-01071.npy,IMG-250627-01071,univali_dataset,B
IMG-250627-01072.npy,IMG-250627-01072,univali_dataset,B
IMG-250627-01073.npy,IMG-250627-01073,univali_dataset,B
IMG-250627-01074.npy,IMG-250627-01074,univali_dataset,B
IMG-250627-01075.npy,IMG-250627-01075,univali_dataset,B
IMG-250627-01076.npy,IMG-250627-01076,univali_dataset,B
IMG-250627-01077.npy,IMG-250627-01077,univali_dataset,B
IMG-250627-01078.npy,IMG-250627-01078,univali_dataset,B
IMG-250627-01079.npy,IMG-250627-01079,univali_dataset,B
IMG-250627-01080.npy,IMG-250627-01080,univali_dataset,B
IMG-250627-01081.npy,IMG-250627-01081,univali_dataset,B
IMG-250627-01082.npy,IMG-250627-01082,univali_dataset,B
IMG-250627-01083.npy,IMG-250627-01083,univali_dataset,B
IMG-250627-01084.npy,IMG-250627-01084,univali_dataset,B
IMG-250627-01085.npy,IMG-250627-01085,univali_dataset,B
IMG-250627-01086.npy,IMG-250627-01086,univali_dataset,B
IMG-250627-01087.npy,IMG-250627-01087,univali_dataset,B
IMG-250627-01088.npy,IMG-250627-01088,univali_dataset,B
IMG-250627-01089.npy,IMG-250627-01089,univali_dataset,B
IMG-250627-01090.npy,IMG-250627-01090,univali_dataset,B
IMG-250627-01091.npy,IMG-250627-01091,univali_dataset,B
IMG-250627-01092.npy,IMG-250627-01092,univali_dataset,B
IMG-250627-01093.npy,IMG-250627-01093,univali_dataset,B
IMG-250627-01094.npy,IMG-250627-01094,univali_dataset,B
IMG-250627-01095.npy,IMG-250627-01095,univali_dataset,B
IMG-250627-01096.npy,IMG-250627-01096,univali_dataset,B
IMG-250627-01097.npy,IMG-250627-01097,univali_dataset,B
IMG-250627-01098.npy,IMG-250627-01098,univali_dataset,B
IMG-250627-01099.npy,IMG-250627-01099,univali_dataset,B
IMG-250627-01100.npy,IMG-250627-01100,univali_dataset,B
IMG-250627-01101.npy,IMG-250627-01101,univali_dataset,B
IMG-250627-01102.npy,IMG-250627-01102,univali_dataset,B
IMG-250627-01103.npy,IMG-250627-01103,univali_dataset,B
IMG-250627-01104.npy,IMG-250627-01104,univali_dataset,B
IMG-250627-01105.npy,IMG-250627-01105,univali_dataset,B
IMG-250627-01106.npy,IMG-250627-01106,univali_dataset,B
IMG-250627-01107.npy,IMG-250627-01107,univali_dataset,B
IMG-250627-01108.npy,IMG-250627-01108,univali_dataset,B
IMG-250627-01109.npy,IMG-250627-01109,univali_dataset,B
IMG-250627-01110.npy,IMG-250627-01110,univali_dataset,B
IMG-250627-01111.npy,IMG-250627-01111,univali_dataset,B
IMG-250627-01112.npy,IMG-250627-01112,univali_dataset,B
IMG-250627-01113.npy,IMG-250627-01113,univali_dataset,B
IMG-250627-01114.npy,IMG-250627-01114,univali_dataset,B
IMG-250627-01115.npy,IMG-250627-01115,univali_dataset,B
IMG-250627-01116.npy,IMG-250627-01116,univali_dataset,B
IMG-250627-01117.npy,IMG-250627-01117,univali_dataset,B
IMG-250627-01118.npy,IMG-250627-01118,univali_dataset,B
IMG-250627-01119.npy,IMG-250627-01119,univali_dataset,B
IMG-250627-01120.npy,IMG-250627-01120,univali_dataset,B
IMG-250627-01121.npy,IMG-250627-01121,univali_dataset,B
IMG-250627-01122.npy,IMG-250627-01122,univali_dataset,B
IMG-250627-01123.npy,IMG-250627-01123,univali_dataset,B
IMG-250627-01124.npy,IMG-250627-01124,univali_dataset,B
IMG-250627-01125.npy,IMG-250627-01125,univali_dataset,B
IMG-250627-01126.npy,IMG-250627-01126,univali_dataset,B
IMG-250627-01127.npy,IMG-250627-01127,univali_dataset,B
IMG-250627-01128.npy,IMG-250627-01128,univali_dataset,B
IMG-250627-01129.npy,IMG-250627-01129,univali_dataset,B
IMG-250627-01130.npy,IMG-250627-01130,univali_dataset,B
IMG-250627-01131.npy,IMG-250627-01131,univali_dataset,C
IMG-250627-01132.npy,IMG-250627-01132,univali_dataset,C
IMG-250627-01133.npy,IMG-250627-01133,univali_dataset,C
IMG-250627-01134.npy,IMG-250627-01134,univali_dataset,C
IMG-250627-01135.npy,IMG-250627-01135,univali_dataset,C
IMG-250627-01136.npy,IMG-250627-01136,univali_dataset,C
IMG-250627-01137.npy,IMG-250627-01137,univali_dataset,C
IMG-250627-01138.npy,IMG-250627-01138,univali_dataset,C
IMG-250627-01139.npy,IMG-250627-01139,univali_dataset,C
IMG-250627-01140.npy,IMG-250627-01140,univali_dataset,C
IMG-250627-01141.npy,IMG-250627-01141,univali_dataset,C
IMG-250627-01142.npy,IMG-250627-01142,univali_dataset,C
IMG-250627-01143.npy,IMG-250627-01143,univali_dataset,C
IMG-250627-01144.npy,IMG-250627-01144,univali_dataset,C
IMG-250627-01145.npy,IMG-250627-01145,univali_dataset,C
IMG-250627-01146.npy,IMG-250627-01146,univali_dataset,C
IMG-250627-01147.npy,IMG-250627-01147,univali_dataset,C
IMG-250627-01148.npy,IMG-250627-01148,univali_dataset,C
IMG-250627-01149.npy,IMG-250627-01149,univali_dataset,C
IMG-250627-01150.npy,IMG-250627-01150,univali_dataset,C
IMG-250627-01151.npy,IMG-250627-01151,univali_dataset,C
IMG-250627-01152.npy,IMG-250627-01152,univali_dataset,C
IMG-250627-01153.npy,IMG-250627-01153,univali_dataset,C
IMG-250627-01154.npy,IMG-250627-01154,univali_dataset,C
IMG-250627-01155.npy,IMG-250627-01155,univali_dataset,C
IMG-250627-01156.npy,IMG-250627-01156,univali_dataset,C
IMG-250627-01157.npy,IMG-250627-01157,univali_dataset,C
IMG-250627-01158.npy,IMG-250627-01158,univali_dataset,C
IMG-250627-01159.npy,IMG-250627-01159,univali_dataset,C
IMG-250627-01160.npy,IMG-250627-01160,univali_dataset,C
IMG-250627-01161.npy,IMG-250627-01161,univali_dataset,C
IMG-250627-01162.npy,IMG-250627-01162,univali_dataset,C
IMG-250627-01163.npy,IMG-250627-01163,univali_dataset,C
IMG-250627-01164.npy,IMG-250627-01164,univali_dataset,C
IMG-250627-01165.npy,IMG-250627-01165,univali_dataset,C
IMG-250627-01166.npy,IMG-250627-01166,univali_dataset,C
IMG-250627-01167.npy,IMG-250627-01167,univali_dataset,C
IMG-250627-01168.npy,IMG-250627-01168,univali_dataset,C
IMG-250627-01169.npy,IMG-250627-01169,univali_dataset,C
IMG-250627-01170.npy,IMG-250627-01170,univali_dataset,C
IMG-250627-01171.npy,IMG-250627-01171,univali_dataset,C
IMG-250627-01172.npy,IMG-250627-01172,univali_dataset,C
IMG-250627-01173.npy,IMG-250627-01173,univali_dataset,C
IMG-250627-01174.npy,IMG-250627-01174,univali_dataset,C
IMG-250627-01175.npy,IMG-250627-01175,univali_dataset,C
IMG-250627-01176.npy,IMG-250627-01176,univali_dataset,C
IMG-250627-01177.npy,IMG-250627-01177,univali_dataset,C
IMG-250627-01178.npy,IMG-250627-01178,univali_dataset,C
IMG-250627-01179.npy,IMG-250627-01179,univali_dataset,C
IMG-250627-01180.npy,IMG-250627-01180,univali_dataset,C
IMG-250627-01181.npy,IMG-250627-01181,univali_dataset,C
IMG-250627-01182.npy,IMG-250627-01182,univali_dataset,C
IMG-250627-01183.npy,IMG-250627-01183,univali_dataset,C
IMG-250627-01184.npy,IMG-250627-01184,univali_dataset,C
IMG-250627-01185.npy,IMG-250627-01185,univali_dataset,C
IMG-250627-01186.npy,IMG-250627-01186,univali_dataset,C
IMG-250627-01187.npy,IMG-250627-01187,univali_dataset,C
IMG-250627-01188.npy,IMG-250627-01188,univali_dataset,C
IMG-250627-01189.npy,IMG-250627-01189,univali_dataset,C
IMG-250627-01190.npy,IMG-250627-01190,univali_dataset,C
IMG-250627-01191.npy,IMG-250627-01191,univali_dataset,C
IMG-250627-01192.npy,IMG-250627-01192,univali_dataset,C
IMG-250627-01193.npy,IMG-250627-01193,univali_dataset,C
IMG-250627-01194.npy,IMG-250627-01194,univali_dataset,C
IMG-250627-01195.npy,IMG-250627-01195,univali_dataset,C
IMG-250627-01196.npy,IMG-250627-01196,univali_dataset,C
IMG-250627-01197.npy,IMG-250627-01197,univali_dataset,C
IMG-250627-01198.npy,IMG-250627-01198,univali_dataset,C
IMG-250627-01199.npy,IMG-250627-01199,univali_dataset,C
IMG-250627-01200.npy,IMG-250627-01200,univali_dataset,C
IMG-250627-01201.npy,IMG-250627-01201,univali_dataset,C
IMG-250627-01202.npy,IMG-250627-01202,univali_dataset,C
IMG-250627-01203.npy,IMG-250627-01203,univali_dataset,C
IMG-250627-01204.npy,IMG-250627-01204,univali_dataset,C
IMG-250627-01205.npy,IMG-250627-01205,univali_dataset,C
IMG-250627-01206.npy,IMG-250627-01206,univali_dataset,C
IMG-250627-01207.npy,IMG-250627-01207,univali_dataset,C
IMG-250627-01208.npy,IMG-250627-01208,univali_dataset,C
IMG-250627-01209.npy,IMG-250627-01209,univali_dataset,C
IMG-250627-01210.npy,IMG-250627-01210,univali_dataset,C
IMG-250627-01211.npy,IMG-250627-01211,univali_dataset,C
IMG-250627-01212.npy,IMG-250627-01212,univali_dataset,C
IMG-250627-01213.npy,IMG-250627-01213,univali_dataset,C
IMG-250627-01214.npy,IMG-250627-01214,univali_dataset,C
IMG-250627-01215.npy,IMG-250627-01215,univali_dataset,C
IMG-250627-01216.npy,IMG-250627-01216,univali_dataset,C
IMG-250627-01217.npy,IMG-250627-01217,univali_dataset,C
IMG-250627-01218.npy,IMG-250627-01218,univali_dataset,C
IMG-250627-01219.npy,IMG-250627-01219,univali_dataset,C
IMG-250627-01220.npy,IMG-250627-01220,univali_dataset,C
IMG-250627-01221.npy,IMG-250627-01221,univali_dataset,C
IMG-250627-01222.npy,IMG-250627-01222,univali_dataset,C
IMG-250627-01223.npy,IMG-250627-01223,univali_dataset,C
IMG-250627-01224.npy,IMG-250627-01224,univali_dataset,C
IMG-250627-01225.npy,IMG-250627-01225,univali_dataset,C
IMG-250627-01226.npy,IMG-250627-01226,univali_dataset,C
IMG-250627-01227.npy,IMG-250627-01227,univali_dataset,C
IMG-250627-01228.npy,IMG-250627-01228,univali_dataset,C
IMG-250627-01229.npy,IMG-250627-01229,univali_dataset,C
IMG-250627-01230.npy,IMG-250627-01230,univali_dataset,C
IMG-250627-01231.npy,IMG-250627-01231,univali_dataset,C
IMG-250627-01232.npy,IMG-250627-01232,univali_dataset,C
IMG-250627-01233.npy,IMG-250627-01233,univali_dataset,C
IMG-250627-01234.npy,IMG-250627-01234,univali_dataset,C
IMG-250627-01235.npy,IMG-250627-01235,univali_dataset,C
IMG-250627-01236.npy,IMG-250627-01236,univali_dataset,C
IMG-250627-01237.npy,IMG-250627-01237,univali_dataset,C
IMG-250627-01238.npy,IMG-250627-01238,univali_dataset,C
IMG-250627-01239.npy,IMG-250627-01239,univali_dataset,C
IMG-250627-01240.npy,IMG-250627-01240,univali_dataset,C
IMG-250627-01241.npy,IMG-250627-01241,univali_dataset,C
IMG-250627-01242.npy,IMG-250627-01242,univali_dataset,C
IMG-250627-01243.npy,IMG-250627-01243,univali_dataset,C
IMG-250627-01244.npy,IMG-250627-01244,univali_dataset,C
IMG-250627-01245.npy,IMG-250627-01245,univali_dataset,C
IMG-250627-01246.npy,IMG-250627-01246,univali_dataset,C
IMG-250627-01247.npy,IMG-250627-01247,univali_dataset,C
IMG-250627-01248.npy,IMG-250627-01248,univali_dataset,C
IMG-250627-01249.npy,IMG-250627-01249,univali_dataset,C
IMG-250627-01250.npy,IMG-250627-01250,univali_dataset,C
IMG-250627-01251.npy,IMG-250627-01251,univali_dataset,C
IMG-250627-01252.npy,IMG-250627-01252,univali_dataset,C
IMG-250627-01253.npy,IMG-250627-01253,univali_dataset,C
IMG-250627-01254.npy,IMG-250627-01254,univali_dataset,C
IMG-250627-01255.npy,IMG-250627-01255,univali_dataset,C
IMG-250627-01256.npy,IMG-250627-01256,univali_dataset,C
IMG-250627-01257.npy,IMG-250627-01257,univali_dataset,C
IMG-250627-01258.npy,IMG-250627-01258,univali_dataset,C
IMG-250627-01259.npy,IMG-250627-01259,univali_dataset,C
IMG-250627-01260.npy,IMG-250627-01260,univali_dataset,C
IMG-250627-01261.npy,IMG-250627-01261,univali_dataset,C
IMG-250627-01262.npy,IMG-250627-01262,univali_dataset,C
IMG-250627-01263.npy,IMG-250627-01263,univali_dataset,C
IMG-250627-01264.npy,IMG-250627-01264,univali_dataset,C
IMG-250627-01265.npy,IMG-250627-01265,univali_dataset,C
IMG-250627-01266.npy,IMG-250627-01266,univali_dataset,C
IMG-250627-01267.npy,IMG-250627-01267,univali_dataset,C
IMG-250627-01268.npy,IMG-250627-01268,univali_dataset,C
IMG-250627-01269.npy,IMG-250627-01269,univali_dataset,C
IMG-250627-01270.npy,IMG-250627-01270,univali_dataset,C
IMG-250627-01271.npy,IMG-250627-01271,univali_dataset,C
IMG-250627-01272.npy,IMG-250627-01272,univali_dataset,C
IMG-250627-01273.npy,IMG-250627-01273,univali_dataset,C
IMG-250627-01274.npy,IMG-250627-01274,univali_dataset,C
IMG-250627-01275.npy,IMG-250627-01275,univali_dataset,C
IMG-250627-01276.npy,IMG-250627-01276,univali_dataset,C
IMG-250627-01277.npy,IMG-250627-01277,univali_dataset,C
IMG-250627-01278.npy,IMG-250627-01278,univali_dataset,C
IMG-250627-01279.npy,IMG-250627-01279,univali_dataset,C
IMG-250627-01280.npy,IMG-250627-01280,univali_dataset,C
IMG-250627-01281.npy,IMG-250627-01281,univali_dataset,C
IMG-250627-01282.npy,IMG-250627-01282,univali_dataset,C
IMG-250627-01283.npy,IMG-250627-01283,univali_dataset,C
IMG-250627-01284.npy,IMG-250627-01284,univali_dataset,C
IMG-250627-01285.npy,IMG-250627-01285,univali_dataset,C
IMG-250627-01286.npy,IMG-250627-01286,univali_dataset,C
IMG-250627-01287.npy,IMG-250627-01287,univali_dataset,C
IMG-250627-01288.npy,IMG-250627-01288,univali_dataset,C
IMG-250627-01289.npy,IMG-250627-01289,univali_dataset,C
IMG-250627-01290.npy,IMG-250627-01290,univali_dataset,C
IMG-250627-01291.npy,IMG-250627-01291,univali_dataset,C
IMG-250627-01292.npy,IMG-250627-01292,univali_dataset,C
IMG-250627-01293.npy,IMG-250627-01293,univali_dataset,C
IMG-250627-01294.npy,IMG-250627-01294,univali_dataset,C
IMG-250627-01295.npy,IMG-250627-01295,univali_dataset,C
IMG-250627-01296.npy,IMG-250627-01296,univali_dataset,C
IMG-250627-01297.npy,IMG-250627-01297,univali_dataset,C
IMG-250627-01298.npy,IMG-250627-01298,univali_dataset,C
IMG-250627-01299.npy,IMG-250627-01299,univali_dataset,C
IMG-250627-01300.npy,IMG-250627-01300,univali_dataset,C
IMG-250627-01301.npy,IMG-250627-01301,univali_dataset,C
IMG-250627-01302.npy,IMG-250627-01302,univali_dataset,C
IMG-250627-01303.npy,IMG-250627-01303,univali_dataset,C
IMG-250627-01304.npy,IMG-250627-01304,univali_dataset,C
IMG-250627-01305.npy,IMG-250627-01305,univali_dataset,C
IMG-250627-01306.npy,IMG-250627-01306,univali_dataset,C
IMG-250627-01307.npy,IMG-250627-01307,univali_dataset,C
IMG-250627-01308.npy,IMG-250627-01308,univali_dataset,C
IMG-250627-01309.npy,IMG-250627-01309,univali_dataset,C
IMG-250627-01310.npy,IMG-250627-01310,univali_dataset,C
IMG-250627-01311.npy,IMG-250627-01311,univali_dataset,C
IMG-250627-01312.npy,IMG-250627-01312,univali_dataset,C
IMG-250627-01313.npy,IMG-250627-01313,univali_dataset,C
IMG-250627-01314.npy,IMG-250627-01314,univali_dataset,C
IMG-250627-01315.npy,IMG-250627-01315,univali_dataset,C
IMG-250627-01316.npy,IMG-250627-01316,univali_dataset,C
IMG-250627-01317.npy,IMG-250627-01317,univali_dataset,C
IMG-250627-01318.npy,IMG-250627-01318,univali_dataset,C
IMG-250627-01319.npy,IMG-250627-01319,univali_dataset,C
IMG-250627-01320.npy,IMG-250627-01320,univali_dataset,C
IMG-250627-01321.npy,IMG-250627-01321,univali_dataset,C
IMG-250627-01322.npy,IMG-250627-01322,univali_dataset,C
IMG-250627-01323.npy,IMG-250627-01323,univali_dataset,C
IMG-250627-01324.npy,IMG-250627-01324,univali_dataset,C
IMG-250627-01325.npy,IMG-250627-01325,univali_dataset,C
IMG-250627-01326.npy,IMG-250627-01326,univali_dataset,C
IMG-250627-01327.npy,IMG-250627-01327,univali_dataset,C
IMG-250627-01328.npy,IMG-250627-01328,univali_dataset,C
IMG-250627-01329.npy,IMG-250627-01329,univali_dataset,C
IMG-250627-01330.npy,IMG-250627-01330,univali_dataset,C
IMG-250627-01331.npy,IMG-250627-01331,univali_dataset,C
IMG-250627-01332.npy,IMG-250627-01332,univali_dataset,C
IMG-250627-01333.npy,IMG-250627-01333,univali_dataset,C
IMG-250627-01334.npy,IMG-250627-01334,univali_dataset,C
IMG-250627-01335.npy,IMG-250627-01335,univali_dataset,C
IMG-250627-01336.npy,IMG-250627-01336,univali_dataset,C
IMG-250627-01337.npy,IMG-250627-01337,univali_dataset,C
IMG-250627-01338.npy,IMG-250627-01338,univali_dataset,C
IMG-250627-01339.npy,IMG-250627-01339,univali_dataset,C
IMG-250627-01340.npy,IMG-250627-01340,univali_dataset,C
IMG-250627-01341.npy,IMG-250627-01341,univali_dataset,C
IMG-250627-01342.npy,IMG-250627-01342,univali_dataset,C
IMG-250627-01343.npy,IMG-250627-01343,univali_dataset,C
IMG-250627-01344.npy,IMG-250627-01344,univali_dataset,C
IMG-250627-01345.npy,IMG-250627-01345,univali_dataset,C
IMG-250627-01346.npy,IMG-250627-01346,univali_dataset,C
IMG-250627-01347.npy,IMG-250627-01347,univali_dataset,C
IMG-250627-01348.npy,IMG-250627-01348,univali_dataset,C
IMG-250627-01349.npy,IMG-250627-01349,univali_dataset,C
IMG-250627-01350.npy,IMG-250627-01350,univali_dataset,C
IMG-250627-01351.npy,IMG-250627-01351,univali_dataset,C
IMG-250627-01352.npy,IMG-250627-01352,univali_dataset,C
IMG-250627-01353.npy,IMG-250627-01353,univali_dataset,C
IMG-250627-01354.npy,IMG-250627-01354,univali_dataset,C
IMG-250627-01355.npy,IMG-250627-01355,univali_dataset,C
IMG-250627-01356.npy,IMG-250627-01356,univali_dataset,C
IMG-250627-01357.npy,IMG-250627-01357,univali_dataset,C
IMG-250627-01358.npy,IMG-250627-01358,univali_dataset,C
IMG-250627-01359.npy,IMG-250627-01359,univali_dataset,C
IMG-250627-01360.npy,IMG-250627-01360,univali_dataset,C
IMG-250627-01361.npy,IMG-250627-01361,univali_dataset,C
IMG-250627-01362.npy,IMG-250627-01362,univali_dataset,C
IMG-250627-01363.npy,IMG-250627-01363,univali_dataset,C
IMG-250627-01364.npy,IMG-250627-01364,univali_dataset,C
IMG-250627-01365.npy,IMG-250627-01365,univali_dataset,C
IMG-250627-01366.npy,IMG-250627-01366,univali_dataset,C
IMG-250627-01367.npy,IMG-250627-01367,univali_dataset,C
IMG-250627-01368.npy,IMG-250627-01368,univali_dataset,C
IMG-250627-01369.npy,IMG-250627-01369,univali_dataset,C
IMG-250627-01370.npy,IMG-250627-01370,univali_dataset,C
IMG-250627-01371.npy,IMG-250627-01371,univali_dataset,C
IMG-250627-01372.npy,IMG-250627-01372,univali_dataset,C
IMG-250627-01373.npy,IMG-250627-01373,univali_dataset,C
IMG-250627-01374.npy,IMG-250627-01374,univali_dataset,C
IMG-250627-01375.npy,IMG-250627-01375,univali_dataset,C
IMG-250627-01376.npy,IMG-250627-01376,univali_dataset,C
IMG-250627-01377.npy,IMG-250627-01377,univali_dataset,C
IMG-250627-01378.npy,IMG-250627-01378,univali_dataset,C
IMG-250627-01379.npy,IMG-250627-01379,univali_dataset,C
IMG-250627-01380.npy,IMG-250627-01380,univali_dataset,C
IMG-250627-01381.npy,IMG-250627-01381,univali_dataset,C
IMG-250627-01382.npy,IMG-250627-01382,univali_dataset,C
IMG-250627-01383.npy,IMG-250627-01383,univali_dataset,C
IMG-250627-01384.npy,IMG-250627-01384,univali_dataset,C
IMG-250627-01385.npy,IMG-250627-01385,univali_dataset,C
IMG-250627-01386.npy,IMG-250627-01386,univali_dataset,C
IMG-250627-01387.npy,IMG-250627-01387,univali_dataset,C
IMG-250627-01388.npy,IMG-250627-01388,univali_dataset,C
IMG-250627-01389.npy,IMG-250627-01389,univali_dataset,C
IMG-250627-01390.npy,IMG-250627-01390,univali_dataset,C
IMG-250627-01391.npy,IMG-250627-01391,univali_dataset,C
IMG-250627-01392.npy,IMG-250627-01392,univali_dataset,C
IMG-250627-01393.npy,IMG-250627-01393,univali_dataset,C
IMG-250627-01394.npy,IMG-250627-01394,univali_dataset,C
IMG-250627-01395.npy,IMG-250627-01395,univali_dataset,C
IMG-250627-01396.npy,IMG-250627-01396,univali_dataset,C
IMG-250627-01397.npy,IMG-250627-01397,univali_dataset,C
IMG-250627-01398.npy,IMG-250627-01398,univali_dataset,C
IMG-250627-01399.npy,IMG-250627-01399,univali_dataset,C
IMG-250627-01400.npy,IMG-250627-01400,univali_dataset,C
IMG-250627-01401.npy,IMG-250627-01401,univali_dataset,C
IMG-250627-01402.npy,IMG-250627-01402,univali_dataset,C
IMG-250627-01403.npy,IMG-250627-01403,univali_dataset,C
IMG-250627-01404.npy,IMG-250627-01404,univali_dataset,C
IMG-250627-01405.npy,IMG-250627-01405,univali_dataset,C
IMG-250627-01406.npy,IMG-250627-01406,univali_dataset,C
IMG-250627-01407.npy,IMG-250627-01407,univali_dataset,C
IMG-250627-01408.npy,IMG-250627-01408,univali_dataset,C
IMG-250627-01409.npy,IMG-250627-01409,univali_dataset,C
IMG-250627-01410.npy,IMG-250627-01410,univali_dataset,C
IMG-250627-01411.npy,IMG-250627-01411,univali_dataset,C
IMG-250627-01412.npy,IMG-250627-01412,univali_dataset,C
IMG-250627-01413.npy,IMG-250627-01413,univali_dataset,C
IMG-250627-01414.npy,IMG-250627-01414,univali_dataset,C
IMG-250627-01415.npy,IMG-250627-01415,univali_dataset,C
IMG-250627-01416.npy,IMG-250627-01416,univali_dataset,C
IMG-250627-01417.npy,IMG-250627-01417,univali_dataset,C
IMG-250627-01418.npy,IMG-250627-01418,univali_dataset,C
IMG-250627-01419.npy,IMG-250627-01419,univali_dataset,C
IMG-250627-01420.npy,IMG-250627-01420,univali_dataset,C
IMG-250627-01421.npy,IMG-250627-01421,univali_dataset,C
IMG-250627-01422.npy,IMG-250627-01422,univali_dataset,C
IMG-250627-01423.npy,IMG-250627-01423,univali_dataset,C
IMG-250627-01424.npy,IMG-250627-01424,univali_dataset,C
IMG-250627-01425.npy,IMG-250627-01425,univali_dataset,C
IMG-250627-01426.npy,IMG-250627-01426,univali_dataset,C
IMG-250627-01427.npy,IMG-250627-01427,univali_dataset,C
IMG-250627-01428.npy,IMG-250627-01428,univali_dataset,C
IMG-250627-01429.npy,IMG-250627-01429,univali_dataset,C
IMG-250627-01430.npy,IMG-250627-01430,univali_dataset,C
IMG-250627-01431.npy,IMG-250627-01431,univali_dataset,C
IMG-250627-01432.npy,IMG-250627-01432,univali_dataset,C
IMG-250627-01433.npy,IMG-250627-01433,univali_dataset,C
IMG-250627-01434.npy,IMG-250627-01434,univali_dataset,C
IMG-250627-01435.npy,IMG-250627-01435,univali_dataset,C
IMG-250627-01436.npy,IMG-250627-01436,univali_dataset,C
IMG-250627-01437.npy,IMG-250627-01437,univali_dataset,C
IMG-250627-01438.npy,IMG-250627-01438,univali_dataset,C
IMG-250627-01439.npy,IMG-250627-01439,univali_dataset,C
IMG-250627-01440.npy,IMG-250627-01440,univali_dataset,C
IMG-250627-01441.npy,IMG-250627-01441,univali_dataset,C
IMG-250627-01442.npy,IMG-250627-01442,univali_dataset,C
IMG-250627-01443.npy,IMG-250627-01443,univali_dataset,C
IMG-250627-01444.npy,IMG-250627-01444,univali_dataset,C
IMG-250627-01445.npy,IMG-250627-01445,univali_dataset,C
IMG-250627-01446.npy,IMG-250627-01446,univali_dataset,C
IMG-250627-01447.npy,IMG-250627-01447,univali_dataset,C
IMG-250627-01448.npy,IMG-250627-01448,univali_dataset,C
IMG-250627-01449.npy,IMG-250627-01449,univali_dataset,C
IMG-250627-01450.npy,IMG-250627-01450,univali_dataset,C
IMG-250627-01451.npy,IMG-250627-01451,univali_dataset,C
IMG-250627-01452.npy,IMG-250627-01452,univali_dataset,C
IMG-250627-01453.npy,IMG-250627-01453,univali_dataset,C
IMG-250627-01454.npy,IMG-250627-01454,univali_dataset,C
IMG-250627-01455.npy,IMG-250627-01455,univali_dataset,C
IMG-250627-01456.npy,IMG-250627-01456,univali_dataset,C
IMG-250627-01457.npy,IMG-250627-01457,univali_dataset,C
IMG-250627-01458.npy,IMG-250627-01458,univali_dataset,C
IMG-250627-01459.npy,IMG-250627-01459,univali_dataset,C
IMG-250627-01460.npy,IMG-250627-01460,univali_dataset,C
IMG-250627-01461.npy,IMG-250627-01461,univali_dataset,C
IMG-250627-01462.npy,IMG-250627-01462,univali_dataset,C
IMG-250627-01463.npy,IMG-250627-01463,univali_dataset,C
IMG-250627-01464.npy,IMG-250627-01464,univali_dataset,C
IMG-250627-01465.npy,IMG-250627-01465,univali_dataset,C
IMG-250627-01466.npy,IMG-250627-01466,univali_dataset,C
IMG-250627-01467.npy,IMG-250627-01467,univali_dataset,C
IMG-250627-01468.npy,IMG-250627-01468,univali_dataset,C
IMG-250627-01469.npy,IMG-250627-01469,univali_dataset,C
IMG-250627-01470.npy,IMG-250627-01470,univali_dataset,C
IMG-250627-01471.npy,IMG-250627-01471,univali_dataset,C
IMG-250627-01472.npy,IMG-250627-01472,univali_dataset,C
IMG-250627-01473.npy,IMG-250627-01473,univali_dataset,C
IMG-250627-01474.npy,IMG-250627-01474,univali_dataset,C
IMG-250627-01475.npy,IMG-250627-01475,univali_dataset,C
IMG-250627-01476.npy,IMG-250627-01476,univali_dataset,C
IMG-250627-01477.npy,IMG-250627-01477,univali_dataset,C
IMG-250627-01478.npy,IMG-250627-01478,univali_dataset,C
IMG-250627-01479.npy,IMG-250627-01479,univali_dataset,C
IMG-250627-01480.npy,IMG-250627-01480,univali_dataset,C
IMG-250627-01481.npy,IMG-250627-01481,univali_dataset,C
IMG-250627-01482.npy,IMG-250627-01482,univali_dataset,C
IMG-250627-01483.npy,IMG-250627-01483,univali_dataset,C
IMG-250627-01484.npy,IMG-250627-01484,univali_dataset,C
IMG-250627-01485.npy,IMG-250627-01485,univali_dataset,C
IMG-250627-01486.npy,IMG-250627-01486,univali_dataset,C
IMG-250627-01487.npy,IMG-250627-01487,univali_dataset,C
IMG-250627-01488.npy,IMG-250627-01488,univali_dataset,C
IMG-250627-01489.npy,IMG-250627-01489,univali_dataset,C
IMG-250627-01490.npy,IMG-250627-01490,univali_dataset,C
IMG-250627-01491.npy,IMG-250627-01491,univali_dataset,C
IMG-250627-01492.npy,IMG-250627-01492,univali_dataset,C
IMG-250627-01493.npy,IMG-250627-01493,univali_dataset,C
IMG-250627-01494.npy,IMG-250627-01494,univali_dataset,C
IMG-250627-01495.npy,IMG-250627-01495,univali_dataset,C
IMG-250627-01496.npy,IMG-250627-01496,univali_dataset,C
IMG-250627-01497.npy,IMG-250627-01497,univali_dataset,C
IMG-250627-01498.npy,IMG-250627-01498,univali_dataset,C
IMG-250627-01499.npy,IMG-250627-01499,univali_dataset,C
IMG-250627-01500.npy,IMG-250627-01500,univali_dataset,C
IMG-250627-01501.npy,IMG-250627-01501,univali_dataset,C
IMG-250627-01502.npy,IMG-250627-01502,univali_dataset,C
IMG-250627-01503.npy,IMG-250627-01503,univali_dataset,C
IMG-250627-01504.npy,IMG-250627-01504,univali_dataset,C
IMG-250627-01505.npy,IMG-250627-01505,univali_dataset,C
IMG-250627-01506.npy,IMG-250627-01506,univali_dataset,C
